row_id,probe,condition,video_id,question_id,category_key,category_label,model_key,model_name,a_prior,a_visual,chosen_answer_type,is_correct,supports_logprob,logprob_prior,logprob_visual
1762,I-A,text_only,txt_v_011,txt_q_161,pouring_liquid,Pouring liquid,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.53,-1.93
1763,I-A,text_only,txt_v_012,txt_q_162,fire_burning,Fire / burning,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.52,-1.92
1764,I-A,text_only,txt_v_013,txt_q_163,falling_objects,Falling objects,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.51,-1.91
1765,I-A,text_only,txt_v_014,txt_q_164,water_splashing,Water splashing,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5,-1.9
1766,I-A,text_only,txt_v_015,txt_q_165,glass_breaking,Glass breaking,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.6000000000000001,-2.0
1767,I-A,text_only,txt_v_016,txt_q_166,pouring_liquid,Pouring liquid,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5900000000000001,-1.99
1768,I-A,text_only,txt_v_017,txt_q_167,fire_burning,Fire / burning,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5800000000000001,-1.98
1769,I-A,text_only,txt_v_018,txt_q_168,falling_objects,Falling objects,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5700000000000001,-1.97
1770,I-A,text_only,txt_v_019,txt_q_169,water_splashing,Water splashing,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.56,-1.96
1771,I-A,text_only,txt_v_020,txt_q_170,glass_breaking,Glass breaking,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.55,-1.95
1772,I-A,text_only,txt_v_021,txt_q_171,pouring_liquid,Pouring liquid,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.54,-1.94
1773,I-A,text_only,txt_v_022,txt_q_172,fire_burning,Fire / burning,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.63,-1.93
1774,I-A,text_only,txt_v_023,txt_q_173,falling_objects,Falling objects,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.62,-1.92
1775,I-A,text_only,txt_v_024,txt_q_174,water_splashing,Water splashing,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.61,-1.91
1776,I-A,text_only,txt_v_025,txt_q_175,glass_breaking,Glass breaking,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.5999999999999996,-1.9
1777,I-A,text_only,txt_v_026,txt_q_176,pouring_liquid,Pouring liquid,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.7,-2.0
1778,I-A,text_only,txt_v_027,txt_q_177,fire_burning,Fire / burning,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.69,-1.99
1779,I-A,text_only,txt_v_028,txt_q_178,falling_objects,Falling objects,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.6799999999999997,-1.98
1780,I-A,text_only,txt_v_029,txt_q_179,water_splashing,Water splashing,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.67,-1.97
1781,I-A,text_only,txt_v_030,txt_q_180,glass_breaking,Glass breaking,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.66,-1.96
1782,I-A,text_only,txt_v_031,txt_q_181,pouring_liquid,Pouring liquid,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.65,-1.95
1783,I-A,text_only,txt_v_032,txt_q_182,fire_burning,Fire / burning,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.6399999999999997,-1.94
1784,I-A,text_only,txt_v_033,txt_q_183,falling_objects,Falling objects,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.63,-1.93
1785,I-A,text_only,txt_v_034,txt_q_184,water_splashing,Water splashing,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.62,-1.92
1786,I-A,text_only,txt_v_035,txt_q_185,glass_breaking,Glass breaking,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.61,-1.91
1787,I-A,text_only,txt_v_036,txt_q_186,pouring_liquid,Pouring liquid,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.5999999999999996,-1.9
1788,I-A,text_only,txt_v_037,txt_q_187,fire_burning,Fire / burning,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.7,-2.0
1789,I-A,text_only,txt_v_038,txt_q_188,falling_objects,Falling objects,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.69,-1.99
1790,I-A,text_only,txt_v_039,txt_q_189,water_splashing,Water splashing,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.6799999999999997,-1.98
1791,I-A,text_only,txt_v_040,txt_q_190,glass_breaking,Glass breaking,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.67,-1.97
1792,I-A,text_only,txt_v_041,txt_q_191,pouring_liquid,Pouring liquid,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.66,-1.96
1793,I-A,text_only,txt_v_042,txt_q_192,fire_burning,Fire / burning,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.65,-1.95
1794,I-A,text_only,txt_v_043,txt_q_193,falling_objects,Falling objects,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.6399999999999997,-1.94
1795,I-A,text_only,txt_v_044,txt_q_194,water_splashing,Water splashing,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.63,-1.93
1796,I-A,text_only,txt_v_045,txt_q_195,glass_breaking,Glass breaking,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.62,-1.92
1797,I-A,text_only,txt_v_046,txt_q_196,pouring_liquid,Pouring liquid,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.61,-1.91
1798,I-A,text_only,txt_v_047,txt_q_197,fire_burning,Fire / burning,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.5999999999999996,-1.9
1799,I-A,text_only,txt_v_048,txt_q_198,falling_objects,Falling objects,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.7,-2.0
1800,I-A,text_only,txt_v_049,txt_q_199,water_splashing,Water splashing,qwen2_vl_7b,Qwen2-VL-7B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.69,-1.99
1801,I-A,original,orig_v_000,orig_q_000,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1802,I-A,original,orig_v_001,orig_q_001,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1803,I-A,original,orig_v_002,orig_q_002,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1804,I-A,original,orig_v_003,orig_q_003,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1805,I-A,original,orig_v_004,orig_q_004,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1806,I-A,original,orig_v_005,orig_q_005,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1807,I-A,original,orig_v_006,orig_q_006,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1808,I-A,original,orig_v_007,orig_q_007,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1809,I-A,original,orig_v_008,orig_q_008,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1810,I-A,original,orig_v_009,orig_q_009,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1811,I-A,original,orig_v_010,orig_q_010,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1812,I-A,original,orig_v_011,orig_q_011,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1813,I-A,original,orig_v_012,orig_q_012,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1814,I-A,original,orig_v_013,orig_q_013,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1815,I-A,original,orig_v_014,orig_q_014,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1816,I-A,original,orig_v_015,orig_q_015,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1817,I-A,original,orig_v_016,orig_q_016,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1818,I-A,original,orig_v_017,orig_q_017,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1819,I-A,original,orig_v_018,orig_q_018,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1820,I-A,original,orig_v_019,orig_q_019,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1821,I-A,original,orig_v_020,orig_q_020,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1822,I-A,original,orig_v_021,orig_q_021,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1823,I-A,original,orig_v_022,orig_q_022,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1824,I-A,original,orig_v_023,orig_q_023,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1825,I-A,original,orig_v_024,orig_q_024,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1826,I-A,original,orig_v_025,orig_q_025,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1827,I-A,original,orig_v_026,orig_q_026,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1828,I-A,original,orig_v_027,orig_q_027,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1829,I-A,original,orig_v_028,orig_q_028,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1830,I-A,original,orig_v_029,orig_q_029,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1831,I-A,original,orig_v_030,orig_q_030,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1832,I-A,original,orig_v_031,orig_q_031,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1833,I-A,original,orig_v_032,orig_q_032,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1834,I-A,original,orig_v_033,orig_q_033,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1835,I-A,original,orig_v_034,orig_q_034,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1836,I-A,original,orig_v_035,orig_q_035,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1837,I-A,original,orig_v_036,orig_q_036,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1838,I-A,original,orig_v_037,orig_q_037,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1839,I-A,original,orig_v_038,orig_q_038,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1840,I-A,original,orig_v_039,orig_q_039,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1841,I-A,original,orig_v_040,orig_q_040,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1842,I-A,original,orig_v_041,orig_q_041,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1843,I-A,original,orig_v_042,orig_q_042,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1844,I-A,original,orig_v_043,orig_q_043,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1845,I-A,original,orig_v_044,orig_q_044,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1846,I-A,original,orig_v_045,orig_q_045,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1847,I-A,original,orig_v_046,orig_q_046,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1848,I-A,original,orig_v_047,orig_q_047,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1849,I-A,original,orig_v_048,orig_q_048,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1850,I-A,original,orig_v_049,orig_q_049,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1851,I-A,original,orig_v_000,orig_q_050,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1852,I-A,original,orig_v_001,orig_q_051,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1853,I-A,original,orig_v_002,orig_q_052,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1854,I-A,original,orig_v_003,orig_q_053,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1855,I-A,original,orig_v_004,orig_q_054,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1856,I-A,original,orig_v_005,orig_q_055,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1857,I-A,original,orig_v_006,orig_q_056,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1858,I-A,original,orig_v_007,orig_q_057,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1859,I-A,original,orig_v_008,orig_q_058,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1860,I-A,original,orig_v_009,orig_q_059,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1861,I-A,original,orig_v_010,orig_q_060,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1862,I-A,original,orig_v_011,orig_q_061,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1863,I-A,original,orig_v_012,orig_q_062,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1864,I-A,original,orig_v_013,orig_q_063,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1865,I-A,original,orig_v_014,orig_q_064,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1866,I-A,original,orig_v_015,orig_q_065,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1867,I-A,original,orig_v_016,orig_q_066,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1868,I-A,original,orig_v_017,orig_q_067,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1869,I-A,original,orig_v_018,orig_q_068,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1870,I-A,original,orig_v_019,orig_q_069,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1871,I-A,original,orig_v_020,orig_q_070,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1872,I-A,original,orig_v_021,orig_q_071,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1873,I-A,original,orig_v_022,orig_q_072,fire_burning,Fire / burning,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1874,I-A,original,orig_v_023,orig_q_073,falling_objects,Falling objects,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1875,I-A,original,orig_v_024,orig_q_074,water_splashing,Water splashing,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1876,I-A,original,orig_v_025,orig_q_075,glass_breaking,Glass breaking,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
1877,I-A,original,orig_v_026,orig_q_076,pouring_liquid,Pouring liquid,gemini_1_5_flash,Gemini 1.5 Flash,prior-consistent event,visually grounded event,prior,1,no,,
